logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
COG6	0.47849165297135	0.243470176859664	0.713513129083035	4.10868841930121	4.16958301948492	0.000264310074172714	0.00609908882022857	0.382332350059255
UQCR10	-0.37075076706344	-0.55304855481936	-0.188452979307521	7.31673812692423	-4.1651099345326	0.000267526388741077	0.00616195891714282	0.370941746042408
NCALD	-1.27912264595608	-1.90823079955799	-0.65001449235417	2.67637028275944	-4.16401881150186	0.000268316787659384	0.0061688244942607	0.368163602097068
SETD4	-0.550616012374499	-0.821485121498235	-0.279746903250762	3.60725566070671	-4.16308392814962	0.000268995840605757	0.00617310967543981	0.365783382375337
OAS1	-0.929779383146487	-1.38734443188052	-0.472214334412453	4.8862640565437	-4.16152854100164	0.000270129355936573	0.00618419004606146	0.361823595772764
CCL13	-2.3336831861242	-3.48226748949406	-1.18509888275435	2.5729784550204	-4.16106815424083	0.000270465773762305	0.00618419004606146	0.360651576523082
VPS37A	-0.304008582074063	-0.453679679721638	-0.154337484426487	4.6935647276984	-4.15981205344426	0.000271385746573782	0.00618621708989469	0.357454020261299
RP11.500M8.7	-0.633007830260695	-0.944670792681941	-0.321344867839449	3.39852102948043	-4.15958206238673	0.000271554526944182	0.00618621708989469	0.356868571529986
NEBL	0.830152481219765	0.421360520969649	1.23894444146988	1.62205482939152	4.15892734314315	0.000272035563969032	0.00618621708989469	0.355202001305391
C2orf27A	-0.843764738671403	-1.25945498726399	-0.428074490078816	2.43548535038054	-4.15697434395479	0.000273475476235861	0.00620769513991909	0.350231012200559
LAMB1	-1.10783532265674	-1.65406996301937	-0.5616006822941	5.90144125175248	-4.15357234253226	0.000276001690545421	0.0062472842371598	0.34157300262422
ARID4B	-0.467271612440302	-0.697682797503184	-0.23686042737742	5.02242298952354	-4.15328419047811	0.000276216717269475	0.0062472842371598	0.340839729474444
ANO1	-1.16715385934368	-1.74333672844118	-0.590970990246185	3.02258025432446	-4.14852371885672	0.000279793117718181	0.00631677074776361	0.328727062550096
LINC01315	-0.988787382483435	-1.47712035310279	-0.500454411864079	1.91853200929513	-4.14679606168009	0.00028110231936642	0.00633491377996626	0.324331875175214
GCH1	-1.04182563657012	-1.55643520054225	-0.527216072597985	1.68363421675462	-4.14613076938554	0.00028160808113242	0.0063349178753846	0.32263946188784
ATP8B4	-0.937158649288263	-1.4004668137174	-0.47385048485913	1.27369533124906	-4.14256158190261	0.000284336774575707	0.00638483832514983	0.313560893987883
PART1	1.62411515862697	0.820803505764496	2.42742681148945	2.99795898591758	4.1405550378074	0.000285882238991975	0.00639433203209322	0.308457771279397
C19orf66	-0.451422544039898	-0.674744570294497	-0.228100517785298	4.7181353529682	-4.13978220298267	0.000286479692964968	0.00639433203209322	0.306492404332202
TMEM39B	-0.544483642754751	-0.813914369323395	-0.275052916186106	3.87398136363074	-4.13869596785061	0.000287321508828791	0.00639433203209322	0.303730170250219
DMPK	0.692981883795763	0.350063628010468	1.03590013958106	3.67022353321537	4.13863459835649	0.00028736914199855	0.00639433203209322	0.303574115635146
SVEP1	-0.761395302280534	-1.13817787440371	-0.384612730157363	3.91192821929336	-4.13852130510551	0.000287457097297791	0.00639433203209322	0.303286026951157
DNAJA4	-1.1790333145287	-1.76256597332952	-0.595500655727879	2.82970401379204	-4.13796409599013	0.000287890073530852	0.00639433203209322	0.301869147090938
ACOX2	-0.463566334123138	-0.693045752093718	-0.234086916152558	5.17342364289892	-4.13708036664447	0.000288578089680762	0.00639433203209322	0.299622068336959
ATP2B4	0.502359106026478	0.253655732204202	0.751062479848754	4.57050900878831	4.13674176472627	0.000288842133293277	0.00639433203209322	0.298761124109501
RPL18A	-0.36478585463357	-0.54550933831237	-0.184062370954771	10.01653518243	-4.13379759791297	0.000291148074980935	0.00643401301501078	0.291275777310505
RPL32P29	-0.686234121549441	-1.0267056818844	-0.345762561214482	3.57399724680803	-4.12778697634213	0.00029591223987207	0.0065277823337976	0.275997653697697
ALCAM	0.722257109675847	0.363705699098383	1.08080852025331	2.31747474743023	4.12540128070034	0.000297824436222793	0.00654856135846307	0.26993486455887
RPL31	-0.369411965467103	-0.55283044208382	-0.185993488850386	10.99907539119	-4.1247125222616	0.000298378756479351	0.00654856135846307	0.268184654860721
HSPA1A	-1.64795861873822	-2.4662457261315	-0.829671511344935	7.32132716787861	-4.12445341143098	0.000298587554878102	0.00654856135846307	0.26752624225588
CLSTN3	-1.0355268440432	-1.54978525183041	-0.521268436255988	3.30052010368126	-4.12387762896779	0.000299052051528993	0.00654856135846307	0.266063183811581
TMEM242	-0.451558571812888	-0.675837394027556	-0.22727974959822	3.66235438424686	-4.12336360121819	0.000299467331077361	0.00654856135846307	0.264757080223273
SAE1	-0.363979554504947	-0.544835251547731	-0.183123857462164	4.91951239527983	-4.12164520110457	0.000300859746195581	0.00655641031244491	0.260391013588534
DAAM2	-0.768045344465343	-1.1497191156343	-0.386371573296386	2.2787462191482	-4.12116833117892	0.000301247282678956	0.00655641031244491	0.259179463440944
ITPR3	1.13598866568628	0.571443456585443	1.70053387478711	2.82166319548358	4.12098544753125	0.000301396036709359	0.00655641031244491	0.258714831637876
MITD1	-0.457834565481982	-0.685412013624854	-0.230257117339109	5.60276415304347	-4.12007539456505	0.000302137333566322	0.00656114521592031	0.256402828311367
ASB7	-0.482267518507211	-0.722079747774796	-0.242455289239626	2.02617084655475	-4.11853247795841	0.000303398247496896	0.0065771280988514	0.252483274237409
GUCY1B3	-1.10776484927758	-1.65889814726682	-0.556631551288351	3.38438030992891	-4.11639212313407	0.000305155997100548	0.00658951525356951	0.247046535235795
USP24	0.641738592082468	0.322452261694178	0.961024922470758	2.74516429990773	4.11626797808586	0.000305258257676526	0.00658951525356951	0.246731211581055
SLC4A2	0.54475363870116	0.273697457323267	0.815809820079054	4.58723570680092	4.11591723315881	0.000305547355333111	0.00658951525356951	0.245840343944453
ATF7	-0.458765850966195	-0.687121443538895	-0.230410258393494	4.98011386127072	-4.11438795232249	0.000306811004977073	0.00660539844048577	0.241956267525165
POR	-0.341206695068562	-0.511100278573651	-0.171313111563472	5.15197913665867	-4.1130726083152	0.000307901997480297	0.00661751634378752	0.23861579696652
LINC01358	-1.09499416082414	-1.64038133486978	-0.549606986778504	3.01246534396248	-4.1118067181145	0.000308955581657686	0.00662879013385412	0.235401136996255
PPP1R14B	0.685441823670936	0.343929941647188	1.02695370569468	4.12309875657662	4.11046155604474	0.000310079036823283	0.0066415219340098	0.231985403870004
ZNF703	-0.542653858465971	-0.8130776810409	-0.272230035891041	2.27396087582513	-4.10963978177483	0.000310767348066516	0.00664490592367483	0.229898813576407
NR2F2	-0.837828776373839	-1.25587143553378	-0.419786117213897	3.00831434737319	-4.10450207899187	0.000315104908018123	0.00671883948750449	0.21685557216313
MRPL9	-0.308830447411626	-0.462932848446621	-0.154728046376632	5.7340782165189	-4.10427558425659	0.000315297495503004	0.00671883948750449	0.216280644501131
GPR176	-0.922521773153747	-1.38321345840128	-0.461830087906216	2.69853080384316	-4.10102163054688	0.000318077155092183	0.00676656494618855	0.208021664226283
ISG15	-1.2764516297515	-1.91417348659563	-0.638729772907368	6.34227320258569	-4.09919774430539	0.000319645738867394	0.00678035073209666	0.203393015168662
CH17.13I23.3	-1.11239958030483	-1.66818560728646	-0.556613553323191	4.51557648486774	-4.09901022088951	0.00031980744474614	0.00678035073209666	0.202917144690287
MAP1LC3A	-0.710021072505395	-1.06486885075868	-0.355173294252112	5.61341029013131	-4.09783961592346	0.000320818708728513	0.0067814909117243	0.199946656024903
BBS10	0.675690859645335	0.337988419018693	1.01339330027198	3.01976123293454	4.09769522430317	0.00032094366405846	0.0067814909117243	0.199580265448141
RPL13A	-0.34227139358024	-0.513384276353625	-0.171158510806856	10.3296420853104	-4.09650702525034	0.000321973744352447	0.00679180305847838	0.196565343631266
SLC17A9	1.09069008150721	0.545118528076788	1.63626163493763	3.73413533071156	4.09426034371822	0.000323930360503548	0.00681737345096568	0.190865164921372
TMEM209	0.496509352921672	0.248126524048728	0.744892181794616	3.65047598090797	4.09384762253072	0.000324291067444027	0.00681737345096568	0.189818102007869
PAK1	-0.457011746718522	-0.685669220058054	-0.228354273378989	3.34309359583243	-4.09324529844297	0.000324818192356465	0.00681737345096568	0.188290063086233
SIX3.AS1	1.12354002492023	0.560575032115376	1.68650501772508	2.63400673367276	4.08726661077038	0.000330096437386658	0.00691656916464017	0.173125387484879
PHTF2	0.535039429768196	0.266845495608419	0.803233363927973	3.86918744272237	4.08566398577258	0.000331525605880831	0.00693141261736336	0.169061232896031
MRPL41	-0.298406321693295	-0.448001303311961	-0.148811340074628	4.64874998535511	-4.08523273733557	0.000331911218708541	0.00693141261736336	0.167967674722522
SRSF11	-0.282928906858988	-0.424835883464737	-0.141021930253239	6.78889158815051	-4.08318806405781	0.000333745541880797	0.0069568980040576	0.162783148561982
ZCWPW1	-0.566430912609402	-0.850570690380457	-0.282291134838347	2.53329800042105	-4.08263654810336	0.000334242027010588	0.0069568980040576	0.161384809271099
ENPP5	1.1920681700477	0.592997206410644	1.79113913368476	3.6207451574028	4.07519721127502	0.000341010570773735	0.00708521236785386	0.142526885115632
ARSG	0.630009411078805	0.313355162391392	0.946663659766218	2.69339695788099	4.07462388219263	0.000341537770964384	0.00708521236785386	0.141073876511105
CCNY	0.434600793943541	0.216102802378395	0.653098785508686	2.93836327616521	4.07351082694618	0.000342563564777271	0.00709474622588299	0.138253151396952
AIFM2	-0.551958732716523	-0.829553866105031	-0.274363599328015	2.74533723424059	-4.07212001900681	0.000343849600915279	0.00710962953707664	0.134728783658931
AC006129.1	-1.510703409675	-2.27061322052888	-0.75079359882113	2.07381116195643	-4.07139244829288	0.000344524255436853	0.00711062179641198	0.132885195723574
HMGB2	-0.603550573199612	-0.907189841829934	-0.299911304569289	5.64081041438713	-4.07081661960049	0.000345059128029089	0.00711062179641198	0.131426158751607
LSM6	-0.476529224841097	-0.716299778971948	-0.236758670710246	5.0731372705552	-4.07023516745184	0.000345600053792091	0.00711062179641198	0.129952920227482
ZFP36	-1.43810107155678	-2.1622022013598	-0.713999941753754	9.19463911347762	-4.06739165869058	0.000348257423608803	0.00714990241724128	0.122748941497405
SLFN12	-0.666714851806656	-1.00244833817536	-0.330981365437948	2.2160080454852	-4.06697289653408	0.000348650469029084	0.00714990241724128	0.121688111153744
PSMB10	-0.630523501729194	-0.948197565953655	-0.312849437504732	6.48574649973889	-4.06485752892387	0.000350642614579588	0.007179006471703	0.116329728544822
PIM1	-1.02144416241215	-1.53677197523017	-0.506116349594136	4.94157185201653	-4.05935335631292	0.00035587883278588	0.0072707096585963	0.102390219658069
SLC29A1	1.31458946381408	0.651298458999174	1.97788046862898	6.71052140178738	4.05893268039094	0.000356282181195381	0.0072707096585963	0.101325020185071
SPATA13	-0.841128011350869	-1.26587146701009	-0.416384555691648	1.92092509250593	-4.05565691347666	0.000359438454382836	0.00732319322506818	0.0930312673062881
POLB	-0.474223197479067	-0.713763982946473	-0.234682412011661	3.76816710448103	-4.0544237202358	0.000360633780757637	0.00733428047044835	0.0899094032205507
SCLT1	-0.607047558807819	-0.913754179711002	-0.300340937904636	2.52324361263287	-4.05345517367851	0.000361575329405753	0.00733428047044835	0.0874576524663624
POT1	-0.580842706698483	-0.874321651379029	-0.287363762017936	3.32012229665481	-4.05328741894749	0.00036173865369011	0.00733428047044835	0.0870330166493716
RCL1	-0.598098852245819	-0.900567183829935	-0.295630520661703	4.18315435219348	-4.04966284138455	0.000365285292603074	0.0073903538923006	0.0778591478646611
CHST14	-0.526452459215258	-0.792751928264401	-0.260152990166115	2.62502694713336	-4.0486913246124	0.000366241720926582	0.0073903538923006	0.0754005432792892
RB1	0.58559947939358	0.289378845998786	0.881820112788374	3.79476005422463	4.04865885941835	0.00036627372443086	0.0073903538923006	0.0753183863936489
COMMD2	-0.362090518941678	-0.545382357453547	-0.178798680429809	4.46033469694871	-4.04575737744695	0.000369145087046774	0.00743631501719626	0.0679764691450035
RPL23AP1	-0.803348311334832	-1.21012161839913	-0.396575004270534	2.16806843338622	-4.04461555459218	0.000370281121334397	0.00744722704706259	0.0650875316372765
LINC01411	1.50628094875601	0.743180584873146	2.26938131263888	2.19822303069841	4.04250095760178	0.000372394091421824	0.00747772109858247	0.0597378677995524
ZADH2	0.557686262300316	0.275105850785763	0.84026667381487	2.05558490588276	4.04178960036821	0.000373107565064898	0.00748006046442107	0.0579383696731597
NUAK2	-0.396088517826436	-0.596884993612006	-0.195292042040866	0.282584669572896	-4.03981963397908	0.000375090420478413	0.00750539704546436	0.0529553917744732
RORA	-0.797148959760578	-1.20130986967257	-0.392988049848583	4.02507810524544	-4.03934535481438	0.000375569349362024	0.00750539704546436	0.0517557996430495
COL6A1	-0.849055304391048	-1.28008014412457	-0.418030464657525	8.20996604630143	-4.03421917569244	0.000380784336921299	0.00759749640385968	0.0387922767813382
TMEM108	-0.870578441283918	-1.31266528860913	-0.428491593958703	4.07976071718076	-4.03298050655633	0.000382055115021543	0.00761073225949115	0.0356604016423701
STAG3L5P	-0.446800430385617	-0.673892307276135	-0.219708553495099	3.69731109597146	-4.02937596844003	0.000385776875192527	0.00766900478664178	0.0265479024157695
FOCAD	0.406556194862652	0.199897824019465	0.61321456570584	2.56982056734567	4.02896403352455	0.000386204470899518	0.00766900478664178	0.0255066270777364
CA2	-2.38571892852253	-3.59880717368068	-1.17263068336438	2.01917577079157	-4.02765896909556	0.00038756223160217	0.00768378918034049	0.0222078944159438
MDK	-1.82510601429298	-2.75380218723465	-0.896409841351304	6.93335846694789	-4.02476241996534	0.000390592537423588	0.00773163427159171	0.0148873633220052
RND3	-1.00831013998916	-1.52168134156727	-0.494938938411049	5.5114971765093	-4.02242949920156	0.000393050122596068	0.00776800952070777	0.00899221236099823
MRPL45	-0.328690458112895	-0.496186822684151	-0.161194093541638	4.3215665411385	-4.01890296327707	0.000396794006270676	0.00782965180877413	8.24076634255988e-05
SPTLC3	-0.610054188514679	-0.921150060420295	-0.298958316609062	3.1757003606572	-4.01605797769457	0.000399839876764538	0.00787734851550261	-0.00710410185970201
SCAI	-0.562553799797245	-0.849560643485053	-0.275546956109437	1.2678037540596	-4.01418717202125	0.000401855300123047	0.00790462623318961	-0.0118291447535421
PAM	0.494556581634474	0.242123747399494	0.746989415869455	8.60593545077931	4.01232359129346	0.000403872871959128	0.00793186063581171	-0.0165354160541558
STEAP2	0.820083077000285	0.401017153306305	1.23914900069426	4.43039577998231	4.00775635308615	0.000408859725978936	0.00801723375041638	-0.0280672636329813
SV2B	1.30314341689524	0.636679008239036	1.96960782555144	2.48605682164784	4.00443327647291	0.000412526115153869	0.00807648784824683	-0.0364557322367007
LAMTOR2	-0.337023251689394	-0.509483041166841	-0.164563462211947	6.477922536416	-4.0021910987753	0.000415018180204016	0.00811260186888662	-0.0421147292703834
SMG1P3	-0.642915806553875	-0.972136490790171	-0.313695122317579	2.68218030945186	-3.99938118380376	0.000418162161192467	0.00815632365971608	-0.0492055451937725
FOS	-1.27616018090708	-1.92979517112234	-0.622525190691823	11.4666952685285	-3.99848715973769	0.000419167375614248	0.00815632365971608	-0.0514613599584317
IFI44	-0.854726813603817	-1.29251226191652	-0.416941365291112	5.56619221153326	-3.99845134289208	0.000419207696477028	0.00815632365971608	-0.0515517310000577
ACBD6	-0.337069516024396	-0.509915431110426	-0.164223600938366	4.86755853212337	-3.99379865271236	0.00042447801590789	0.0082460613012804	-0.0632894596131877
PODN	-1.53201207174412	-2.31797122588013	-0.746052917608117	6.0437704199148	-3.99197690153449	0.00042655929509217	0.00825133405538584	-0.067884434071118
MAP7D3	0.483137321354592	0.235228895223632	0.731045747485553	4.83241743666344	3.99121485916648	0.00042743287109158	0.00825133405538584	-0.0698063694477851
